id,talhao_id,fazenda_id,cultura,area_ha,latitude,longitude,safra,data,dia_juliano,dias_desde_plantio,estagio_fenologico,ndvi,evi,temperatura_superficie_c,umidade_solo_satelite_pct,precipitacao_mm,temperatura_ar_c,umidade_ar_pct,umidade_solo_sensor_pct,luminosidade_lux,necessidade_irrigacao,status_saude,produtividade_estimada_ton_ha
3429,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-11-20,324,18,vegetativo,0.1871,0.1334,31.82,31.58,0.0,28.5,76.75,14.76,,1,saudavel,2.89
3430,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-11-21,325,19,vegetativo,0.2124,0.1526,30.28,27.16,0.0,28.39,70.35,9.72,57132.0,1,saudavel,2.89
3431,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-11-22,326,20,vegetativo,0.2306,0.1978,28.13,23.35,0.0,26.56,78.26,5.0,56711.6,1,saudavel,2.89
3432,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-11-23,327,21,vegetativo,0.1942,0.1788,27.3,31.25,22.6,25.16,75.67,15.6,31460.5,0,saudavel,2.89
3433,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-11-24,328,22,vegetativo,0.1854,0.152,29.86,38.49,22.93,26.72,77.13,25.05,33419.7,1,atencao,2.89
3434,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-11-25,329,23,vegetativo,0.2293,0.2076,28.79,33.93,0.0,25.24,80.56,,55067.9,1,saudavel,2.89
3435,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-11-26,330,24,vegetativo,0.2143,0.1884,29.79,37.48,16.26,28.18,65.78,24.97,40562.9,0,saudavel,2.89
3436,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-11-27,331,25,vegetativo,0.2144,0.1413,30.1,32.61,0.0,28.3,75.1,23.0,61780.5,1,saudavel,2.89
3437,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-11-28,332,26,vegetativo,0.243,0.253,28.77,39.48,22.29,26.93,75.29,30.78,35634.0,0,saudavel,2.89
3438,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-11-29,333,27,vegetativo,0.2224,0.1639,25.74,42.46,14.99,24.01,78.67,30.7,41877.1,0,saudavel,2.89
3439,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-11-30,334,28,vegetativo,0.2412,0.1861,26.2,37.63,0.0,24.95,79.29,23.84,60591.4,1,saudavel,2.89
3440,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-01,335,29,vegetativo,0.2426,0.2292,26.94,39.25,12.19,25.25,77.44,27.14,47808.0,0,saudavel,2.89
3441,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-02,336,30,vegetativo,0.3111,0.2648,24.6,46.94,24.12,24.19,74.16,37.04,41307.0,0,saudavel,2.89
3442,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-03,337,31,vegetativo,0.2509,0.1979,27.36,41.77,0.0,24.9,71.42,28.83,62033.3,1,saudavel,2.89
3443,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-04,338,32,vegetativo,0.2806,0.2291,28.55,53.79,33.62,25.6,68.79,43.04,23586.9,0,saudavel,2.89
3444,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-05,339,33,vegetativo,0.2658,0.2083,27.27,73.19,50.44,25.94,77.2,65.68,32019.8,0,saudavel,2.89
3445,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-06,340,34,vegetativo,0.2895,0.2301,30.04,70.36,9.26,26.98,78.69,54.3,52214.2,0,saudavel,2.89
3446,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-07,341,35,vegetativo,0.2872,0.2599,26.22,63.37,0.0,24.92,75.66,,64371.6,1,saudavel,2.89
3447,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-08,342,36,vegetativo,0.3185,0.2607,24.83,57.05,0.0,24.4,81.91,33.93,58880.9,0,saudavel,2.89
3448,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-09,343,37,vegetativo,0.313,0.2447,24.68,51.42,0.0,22.81,78.2,28.15,62842.7,1,saudavel,2.89
3449,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-10,344,38,vegetativo,0.3382,0.2723,25.2,46.0,0.0,25.16,77.0,20.58,58560.8,1,saudavel,2.89
3450,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-11,345,39,vegetativo,0.3271,0.2749,25.54,41.14,0.0,23.86,71.08,15.27,60560.9,1,saudavel,2.89
3451,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-12,346,40,vegetativo,0.3412,0.2751,25.31,39.15,4.96,24.13,75.95,16.08,51644.1,0,saudavel,2.89
3452,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-13,347,41,vegetativo,0.3353,0.2789,24.07,34.9,0.0,23.49,,13.74,55677.8,1,atencao,2.89
3453,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-14,348,42,vegetativo,0.3968,0.3443,23.35,31.09,0.0,23.43,85.68,11.21,62456.6,1,saudavel,2.89
3454,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-15,349,43,vegetativo,0.3938,0.3251,24.79,29.3,3.86,25.21,76.73,7.29,56049.4,0,saudavel,2.89
3455,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-16,350,44,vegetativo,0.4685,0.381,24.76,25.99,0.0,23.94,82.82,5.0,56080.0,1,saudavel,2.89
3456,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-17,351,45,vegetativo,0.4335,0.3545,26.14,26.77,8.34,26.27,84.2,7.07,54065.1,0,saudavel,2.89
3457,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-18,352,46,vegetativo,0.4866,0.4415,22.08,29.76,11.71,22.14,74.96,11.42,40059.4,0,saudavel,2.89
3458,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-19,353,47,vegetativo,0.5036,0.4716,25.05,26.26,0.0,25.59,79.2,,57557.9,1,saudavel,2.89
3459,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-20,354,48,vegetativo,0.495,0.4217,22.21,42.88,39.04,22.88,80.22,31.22,25016.3,0,saudavel,2.89
3460,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-21,355,49,vegetativo,0.5044,0.4432,23.22,47.19,17.19,23.43,84.35,36.05,46406.0,0,saudavel,2.89
3461,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-22,356,50,vegetativo,0.5354,0.4363,23.84,53.02,21.0,24.15,74.39,40.46,37701.1,0,saudavel,2.89
3462,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-23,357,51,vegetativo,0.5796,0.4808,23.77,47.86,0.0,24.85,79.75,33.53,60224.3,0,saudavel,2.89
3463,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-24,358,52,vegetativo,0.6209,0.5368,23.02,43.19,0.0,24.8,76.92,25.61,60884.6,1,saudavel,2.89
3464,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-25,359,53,floracao,0.5684,0.4358,22.47,38.83,0.0,24.67,80.44,20.7,62376.0,1,saudavel,2.89
3465,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-26,360,54,floracao,0.6106,0.5345,20.59,35.11,0.0,22.69,85.62,15.88,62008.2,1,saudavel,2.89
3466,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-27,361,55,floracao,0.6147,0.5112,23.78,31.35,0.0,25.62,85.15,14.66,62291.8,1,saudavel,2.89
3467,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-28,362,56,floracao,0.6354,0.5185,22.02,34.34,12.39,23.72,85.06,21.35,46695.6,0,saudavel,2.89
3468,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-29,363,57,floracao,0.6917,0.5957,14.32,38.2,13.61,18.28,77.23,29.29,48796.6,0,saudavel,2.89
3469,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-30,364,58,floracao,0.6562,0.5866,21.4,34.61,0.0,22.68,77.17,25.8,57782.3,1,saudavel,2.89
3470,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2023-12-31,365,59,floracao,0.6526,0.5485,20.41,31.38,0.0,21.96,85.0,20.36,58483.6,1,saudavel,2.89
3471,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-01,1,60,floracao,0.7011,0.6018,19.07,28.49,0.0,21.96,82.98,15.39,55014.3,1,saudavel,2.89
3472,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-02,2,61,floracao,0.7161,0.6177,19.93,25.69,0.0,23.29,77.84,10.24,64582.7,1,saudavel,2.89
3473,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-03,3,62,floracao,0.7106,0.6088,19.61,32.09,17.83,22.69,74.91,19.8,38818.0,0,saudavel,2.89
3474,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-04,4,63,floracao,0.7151,0.5879,17.36,29.26,0.0,21.12,60.89,15.93,63625.6,1,saudavel,2.89
3475,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-05,5,64,floracao,0.7408,0.6342,21.28,38.35,24.06,24.29,70.53,27.85,37136.0,0,saudavel,2.89
3476,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-06,6,65,floracao,0.7188,0.6146,17.36,42.3,14.44,20.01,79.52,30.72,45557.4,0,saudavel,2.89
3477,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-07,7,66,floracao,0.7616,0.5927,17.88,38.72,0.0,19.81,79.68,25.47,60208.2,1,saudavel,2.89
3478,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-08,8,67,floracao,0.7529,0.6571,17.81,35.42,0.0,20.12,82.98,20.05,55804.2,1,saudavel,2.89
3479,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-09,9,68,floracao,0.7936,0.6445,20.42,35.42,6.24,22.32,82.58,19.4,57579.2,0,saudavel,2.89
3480,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-10,10,69,floracao,0.7777,0.6636,19.22,32.3,0.0,22.11,90.95,15.78,57682.6,1,saudavel,2.89
3481,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-11,11,70,floracao,0.7732,0.6876,16.37,29.51,0.0,20.24,76.89,12.57,61681.4,0,saudavel,2.89
3482,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-12,12,71,floracao,0.7761,0.6548,19.23,42.02,30.13,20.47,70.8,27.49,27626.2,1,saudavel,2.89
3483,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-13,13,72,floracao,0.7459,0.6131,18.24,48.07,19.29,21.27,75.39,33.6,35312.7,0,saudavel,2.89
3484,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-14,14,73,floracao,0.7856,0.6789,14.96,52.25,16.44,19.58,89.38,38.78,48224.4,0,saudavel,2.89
3485,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-15,15,74,floracao,0.7871,0.6971,19.42,49.08,2.61,22.29,79.38,33.04,53748.5,0,saudavel,2.89
3486,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-16,16,75,floracao,0.7949,0.6535,18.61,45.37,1.25,23.35,83.69,24.46,58111.1,1,saudavel,2.89
3487,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-17,17,76,floracao,0.7924,0.6264,17.43,58.05,33.02,20.64,77.37,42.31,19802.8,0,saudavel,2.89
3488,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-18,18,77,floracao,0.8269,0.7265,17.42,58.05,9.69,21.34,77.2,40.66,48089.3,0,saudavel,2.89
3489,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-19,19,78,floracao,0.7947,0.6926,18.27,61.87,17.32,20.9,71.34,42.75,42666.3,0,saudavel,2.89
3490,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-20,20,79,floracao,0.7847,0.6747,20.59,65.96,18.79,22.7,77.11,45.81,39760.4,0,saudavel,2.89
3491,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-21,21,80,floracao,0.7696,0.6182,20.22,60.22,0.0,23.47,78.28,37.21,56786.1,0,saudavel,2.89
3492,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-22,22,81,floracao,0.795,0.6877,16.39,75.0,39.59,19.94,84.6,52.67,27813.7,0,saudavel,2.89
3493,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-23,23,82,floracao,0.7838,0.6869,18.15,95.0,54.68,20.44,82.69,79.11,30962.6,0,saudavel,2.89
3494,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-24,24,83,frutificacao,0.7794,0.7056,17.82,95.0,21.13,21.6,89.05,79.8,32721.8,0,saudavel,2.89
3495,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-25,25,84,frutificacao,0.7995,0.6739,17.61,90.69,0.0,20.75,78.77,66.51,55592.2,0,saudavel,2.89
3496,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-26,26,85,frutificacao,0.8287,0.7076,15.86,85.84,5.2,18.78,81.85,59.39,55533.0,0,saudavel,2.89
3497,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-27,27,86,frutificacao,0.8246,0.6579,13.14,78.77,0.0,17.35,81.32,47.27,51434.4,0,saudavel,2.89
3498,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-28,28,87,frutificacao,0.7801,0.6824,15.77,84.09,23.63,19.09,76.79,55.41,33422.8,0,saudavel,2.89
3499,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-29,29,88,frutificacao,0.8061,0.704,17.25,82.63,10.95,20.4,81.43,52.71,42013.0,0,saudavel,2.89
3500,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-30,30,89,frutificacao,0.8132,0.6993,17.26,88.51,25.37,19.25,78.6,58.19,32775.3,0,saudavel,2.89
3501,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-01-31,31,90,frutificacao,0.8156,0.717,13.63,81.23,0.0,18.18,88.83,48.16,55082.3,0,saudavel,2.89
3502,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-01,32,91,frutificacao,0.835,0.6941,15.15,74.53,0.0,18.82,76.08,39.88,51914.4,0,saudavel,2.89
3503,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-02,33,92,frutificacao,0.7782,0.6571,20.71,84.06,31.62,22.36,76.09,55.16,27325.2,0,saudavel,2.89
3504,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-03,34,93,frutificacao,0.7824,0.6614,15.78,77.14,0.0,17.85,74.17,46.77,54456.0,0,saudavel,2.89
3505,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-04,35,94,frutificacao,0.7851,0.6893,15.66,80.66,19.8,19.0,81.28,49.92,34361.0,0,saudavel,2.89
3506,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-05,36,95,frutificacao,0.8036,0.7055,15.33,77.04,6.05,18.63,73.05,45.12,47082.2,0,saudavel,2.89
3507,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-06,37,96,frutificacao,0.7394,0.6349,20.08,70.51,0.0,22.28,77.35,37.02,51549.5,0,saudavel,2.89
3508,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-07,38,97,frutificacao,0.7866,0.6739,14.47,69.4,9.47,17.07,74.55,36.63,37989.1,0,saudavel,2.89
3509,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-08,39,98,frutificacao,0.7524,0.6506,16.64,63.65,0.0,18.03,74.77,29.32,55742.7,1,saudavel,2.89
3510,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-09,40,99,frutificacao,0.7845,0.6601,17.32,58.36,0.0,19.25,75.01,26.41,56274.4,1,saudavel,2.89
3511,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-10,41,100,frutificacao,0.8221,0.726,14.56,59.16,11.34,19.34,82.3,27.83,37257.5,0,saudavel,2.89
3512,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-11,42,101,frutificacao,0.7943,0.6661,15.97,57.42,6.38,20.71,77.23,29.21,50215.6,0,saudavel,2.89
3513,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-12,43,102,frutificacao,0.7468,0.6434,17.23,52.62,0.0,20.5,77.08,21.55,53054.1,1,saudavel,2.89
3514,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-13,44,103,frutificacao,0.7575,0.632,13.19,48.21,0.0,17.86,81.95,16.84,48255.3,1,saudavel,2.89
3515,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-14,45,104,frutificacao,0.742,0.6497,17.96,44.16,0.0,19.33,74.82,14.7,50642.6,1,saudavel,2.89
3516,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-15,46,105,frutificacao,0.779,0.6602,14.04,40.42,0.0,18.54,68.62,10.21,48858.3,1,saudavel,2.89
3517,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-16,47,106,frutificacao,0.7017,0.6378,15.45,36.99,0.0,18.06,73.1,7.01,53446.3,1,saudavel,2.89
3518,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-17,48,107,frutificacao,0.7288,0.617,16.79,42.42,17.18,20.22,75.73,17.46,33194.5,0,saudavel,2.89
3519,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-18,49,108,frutificacao,0.7148,0.6263,15.01,38.83,0.0,19.03,77.48,11.47,56437.4,0,saudavel,2.89
3520,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-19,50,109,frutificacao,0.6956,0.5786,19.92,43.15,15.41,20.99,79.19,20.72,40453.3,0,saudavel,2.89
3521,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-20,51,110,frutificacao,0.7417,0.6243,16.02,53.11,27.22,19.27,76.56,36.64,23341.9,1,saudavel,2.89
3522,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-21,52,111,frutificacao,0.6658,0.5651,19.82,48.66,0.0,19.9,81.83,32.06,54047.9,0,saudavel,2.89
3523,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-22,53,112,frutificacao,0.6609,0.5688,13.85,52.07,15.02,14.4,81.7,36.27,38782.5,0,saudavel,2.89
3524,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-23,54,113,frutificacao,0.7035,0.583,16.23,47.7,0.0,18.56,70.2,28.84,48041.6,1,saudavel,2.89
3525,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-24,55,114,frutificacao,0.6555,0.5458,15.04,43.67,0.0,19.04,64.06,22.83,50196.9,1,saudavel,2.89
3526,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-25,56,115,frutificacao,0.6391,0.545,17.05,39.94,0.0,19.14,71.54,18.83,50617.1,1,saudavel,2.89
3527,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-26,57,116,frutificacao,0.6143,0.5302,21.39,36.39,0.0,20.64,76.2,15.18,45239.0,1,saudavel,2.89
3528,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-27,58,117,frutificacao,0.6103,0.518,18.15,35.02,3.66,19.21,78.06,13.89,,0,saudavel,2.89
3529,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-28,59,118,frutificacao,0.5845,0.4932,15.0,31.9,0.0,16.43,77.18,13.34,45549.9,1,saudavel,2.89
3530,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-02-29,60,119,frutificacao,0.5605,0.4499,17.37,41.08,24.19,19.03,,25.83,30199.2,0,saudavel,2.89
3531,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-01,61,120,frutificacao,0.5288,0.4595,19.57,45.44,16.1,19.45,82.16,33.28,33370.4,0,saudavel,2.89
3532,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-02,62,121,frutificacao,0.5389,0.4749,16.77,41.42,0.0,17.25,76.78,26.93,42810.2,1,saudavel,2.89
3533,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-03,63,122,frutificacao,0.5071,0.4503,17.24,44.37,13.41,17.52,78.12,30.28,37213.8,0,saudavel,2.89
3534,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-04,64,123,frutificacao,0.4905,0.42,20.02,53.35,25.98,19.29,,41.89,24458.3,0,saudavel,2.89
3535,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-05,65,124,frutificacao,0.4939,0.4078,18.73,51.66,6.09,18.1,66.62,38.47,40713.8,0,saudavel,2.89
3536,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-06,66,125,frutificacao,0.4516,0.3774,20.09,47.01,0.0,19.71,83.08,30.65,45676.3,1,saudavel,2.89
3537,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-07,67,126,frutificacao,0.4408,0.3777,16.78,42.71,0.0,,62.38,25.28,48507.6,1,saudavel,2.89
3538,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-08,68,127,frutificacao,0.4581,0.389,13.66,38.78,0.0,14.76,73.01,21.1,42441.1,1,saudavel,2.89
3539,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-09,69,128,maturacao,0.4144,0.3353,17.76,35.1,0.0,18.11,72.15,19.03,40851.3,0,saudavel,2.89
3540,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-10,70,129,maturacao,0.3787,0.2882,17.97,38.68,14.03,17.41,,24.01,37912.6,0,saudavel,2.89
3541,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-11,71,130,maturacao,0.351,0.2872,21.26,42.74,15.67,18.92,73.27,27.82,31549.5,0,saudavel,2.89
3542,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-12,72,131,maturacao,0.3545,0.2958,21.48,59.2,41.08,18.62,,47.63,19529.4,0,saudavel,2.89
3543,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-13,73,132,maturacao,0.358,0.3105,17.74,53.8,0.0,16.57,78.84,41.75,43059.3,0,saudavel,2.89
3544,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-14,74,133,maturacao,0.3163,0.2607,19.97,59.66,21.79,18.27,77.47,44.63,25472.0,0,saudavel,2.89
3545,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-15,75,134,maturacao,0.314,0.2619,18.43,54.16,0.0,18.77,74.31,33.87,40451.7,1,saudavel,2.89
3546,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-16,76,135,maturacao,0.2903,0.249,19.59,59.6,21.07,18.63,78.93,40.51,34258.1,0,saudavel,2.89
3547,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-17,77,136,maturacao,0.283,0.2719,20.33,55.26,2.42,19.43,75.9,32.86,35939.0,0,saudavel,2.89
3548,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-18,78,137,maturacao,0.255,0.2134,17.5,50.02,0.0,16.43,72.66,27.11,35860.1,0,atencao,2.89
3549,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-19,79,138,maturacao,0.275,0.2028,19.83,50.94,11.41,,73.91,29.72,35916.5,0,saudavel,2.89
3550,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-20,80,139,maturacao,0.2635,0.2103,15.8,53.66,15.21,14.63,71.81,32.41,28312.7,0,saudavel,2.89
3551,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-21,81,140,maturacao,0.2819,0.2758,19.31,48.59,0.0,19.74,65.6,27.82,40047.7,0,saudavel,2.89
3552,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-22,82,141,maturacao,0.247,0.2387,20.78,47.28,6.81,18.16,74.62,24.51,36248.2,0,saudavel,2.89
3553,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-23,83,142,maturacao,0.2238,0.209,21.05,42.63,0.0,17.86,64.98,17.87,33118.0,0,saudavel,2.89
3554,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-24,84,143,maturacao,0.261,0.2358,19.79,38.42,0.0,17.85,71.35,15.96,41428.0,0,saudavel,2.89
3555,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-25,85,144,maturacao,0.2336,0.2128,20.5,44.37,19.76,18.77,60.05,22.87,23561.4,0,saudavel,2.89
3556,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-26,86,145,maturacao,0.2251,0.1866,20.7,48.74,17.55,19.63,71.19,29.56,32077.3,0,saudavel,2.89
3557,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-27,87,146,colheita,0.2165,0.2014,18.86,43.96,0.0,17.64,68.19,25.45,34536.0,0,saudavel,2.89
3558,F04-ALG,F04,Algodao,228.9,-16.77935,-49.61216,2023/2024,2024-03-28,88,147,colheita,0.2157,0.2015,21.84,39.57,0.0,18.71,73.84,15.83,41262.5,0,saudavel,2.89
