id,talhao_id,fazenda_id,area_ha,latitude,longitude,safra,data,dia_juliano,dias_desde_plantio,estagio_fenologico,ndvi,evi,temperatura_superficie_c,umidade_solo_satelite_pct,precipitacao_mm,temperatura_ar_c,umidade_ar_pct,umidade_solo_sensor_pct,luminosidade_lux,necessidade_irrigacao,status_saude,produtividade_estimada_ton_ha,mes,ciclo_total_dias,dias_desde_plantio_pct,estagio_fenologico_cod,ndvi_media_7d,ndvi_tendencia_7d,precipitacao_acum_7d,umidade_solo_sensor_lag1,umidade_solo_sensor_delta1,amplitude_termica,indice_estresse_climatico,razao_umidade_sensor_satelite,cultura_Feijao,cultura_Milho,cultura_Soja,estacao_primavera,estacao_verao
3544,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-14,74,133,maturacao,0.3163,0.2607,19.97,59.66,21.79,18.27,77.47,44.63,25472.0,0,saudavel,2.89,3,150,0.8867,4,0.3759,-0.1245,92.57,41.75,2.88,1.7,4.12,0.7481,0,0,0,0,0
3545,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-15,75,134,maturacao,0.314,0.2619,18.43,54.16,0.0,18.77,74.31,33.87,40451.7,1,saudavel,2.89,3,150,0.8933,4,0.3553,-0.1441,92.57,44.63,-10.76,-0.34,4.82,0.6254,0,0,0,0,0
3546,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-16,76,135,maturacao,0.2903,0.249,19.59,59.6,21.07,18.63,78.93,40.51,34258.1,0,saudavel,2.89,3,150,0.9,4,0.3375,-0.1241,113.64,33.87,6.64,0.96,3.93,0.6797,0,0,0,0,0
3547,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-17,77,136,maturacao,0.283,0.2719,20.33,55.26,2.42,19.43,75.9,32.86,35939.0,0,saudavel,2.89,3,150,0.9067,4,0.3239,-0.0957,102.03,40.51,-7.65,0.9,4.68,0.5946,0,0,0,0,0
3548,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-18,78,137,maturacao,0.255,0.2134,17.5,50.02,0.0,16.43,72.66,27.11,35860.1,0,atencao,2.89,3,150,0.9133,4,0.3102,-0.096,86.36,32.86,-5.75,1.07,4.49,0.542,0,0,0,0,0
3549,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-19,79,138,maturacao,0.275,0.2028,19.83,50.94,11.41,16.43,73.91,29.72,35916.5,0,saudavel,2.89,3,150,0.92,4,0.2988,-0.0795,56.69,27.11,2.61,3.4,4.29,0.5834,0,0,0,0,0
3550,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-20,80,139,maturacao,0.2635,0.2103,15.8,53.66,15.21,14.63,71.81,32.41,28312.7,0,saudavel,2.89,3,150,0.9267,4,0.2853,-0.0945,71.9,29.72,2.69,1.17,4.12,0.604,0,0,0,0,0
3551,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-21,81,140,maturacao,0.2819,0.2758,19.31,48.59,0.0,19.74,65.6,27.82,40047.7,0,saudavel,2.89,3,150,0.9333,4,0.2804,-0.0344,50.11,32.41,-4.59,-0.43,6.79,0.5725,0,0,0,0,0
3552,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-22,82,141,maturacao,0.247,0.2387,20.78,47.28,6.81,18.16,74.62,24.51,36248.2,0,saudavel,2.89,3,150,0.94,4,0.2708,-0.067,56.92,27.82,-3.31,2.62,4.61,0.5184,0,0,0,0,0
3553,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-23,83,142,maturacao,0.2238,0.209,21.05,42.63,0.0,17.86,64.98,17.87,33118.0,0,saudavel,2.89,3,150,0.9467,4,0.2613,-0.0665,35.85,24.51,-6.64,3.19,6.25,0.4192,0,0,0,0,0
3554,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-24,84,143,maturacao,0.261,0.2358,19.79,38.42,0.0,17.85,71.35,15.96,41428.0,0,saudavel,2.89,3,150,0.9533,4,0.2582,-0.022,33.43,17.87,-1.91,1.94,5.11,0.4154,0,0,0,0,0
3555,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-25,85,144,maturacao,0.2336,0.2128,20.5,44.37,19.76,18.77,60.05,22.87,23561.4,0,saudavel,2.89,3,150,0.96,4,0.2551,-0.0214,53.19,15.96,6.91,1.73,7.5,0.5154,0,0,0,0,0
3556,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-26,86,145,maturacao,0.2251,0.1866,20.7,48.74,17.55,19.63,71.19,29.56,32077.3,0,saudavel,2.89,3,150,0.9667,4,0.248,-0.0499,59.33,22.87,6.69,1.07,5.66,0.6065,0,0,0,0,0
3557,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-27,87,146,colheita,0.2165,0.2014,18.86,43.96,0.0,17.64,68.19,25.45,34536.0,0,saudavel,2.89,3,150,0.9733,5,0.2413,-0.047,44.12,29.56,-4.11,1.22,5.61,0.5789,0,0,0,0,0
3558,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-28,88,147,colheita,0.2157,0.2015,21.84,39.57,0.0,18.71,73.84,15.83,41262.5,0,saudavel,2.89,3,150,0.98,5,0.2318,-0.0662,44.12,25.45,-9.62,3.13,4.89,0.4001,0,0,0,0,0
3559,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-29,89,148,colheita,0.1917,0.1798,20.24,35.49,0.0,18.71,69.69,11.29,41446.9,0,atencao,2.89,3,150,0.9867,5,0.2239,-0.0553,37.31,15.83,-4.54,1.53,5.67,0.3181,0,0,0,0,0
3560,F04-ALG,F04,228.9,-16.77935,-49.61216,2023/2024,2024-03-30,90,149,colheita,0.204,0.1614,19.02,41.45,19.39,14.84,72.29,22.12,22796.4,0,saudavel,2.89,3,150,0.9933,5,0.2211,-0.0198,56.7,11.29,10.83,4.18,4.11,0.5337,0,0,0,0,0
3561,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-07,312,0,germinacao,0.2155,0.1921,30.91,45.0,0.0,28.8,75.92,44.45,54714.4,0,saudavel,3.33,11,150,0.0,0,0.2155,0.0,0.0,44.45,0.0,2.11,6.94,0.9878,0,0,0,1,0
3562,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-08,313,1,germinacao,0.1896,0.1655,30.37,39.56,0.0,27.7,64.71,34.41,52744.6,0,saudavel,3.33,11,150,0.0067,0,0.2026,0.0,0.0,44.45,-10.04,2.67,9.78,0.8698,0,0,0,1,0
3563,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-09,314,2,germinacao,0.1997,0.1399,27.77,34.88,0.0,25.15,73.38,28.55,62321.7,1,saudavel,3.33,11,150,0.0133,0,0.2016,0.0,0.0,34.41,-5.86,2.62,6.69,0.8185,0,0,0,1,0
3564,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-10,315,3,germinacao,0.1973,0.1587,30.27,30.13,0.0,28.73,66.01,20.35,55866.2,1,saudavel,3.33,11,150,0.02,0,0.2005,0.0,0.0,28.55,-8.2,1.54,9.77,0.6754,0,0,0,1,0
3565,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-11,316,4,germinacao,0.1856,0.1382,28.61,25.85,0.0,27.97,80.12,16.04,59342.3,1,saudavel,3.33,11,150,0.0267,0,0.1975,0.0,0.0,20.35,-4.31,0.64,5.56,0.6205,0,0,0,1,0
3566,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-12,317,5,germinacao,0.1855,0.1487,28.1,27.01,10.01,27.1,68.62,18.05,47693.2,0,saudavel,3.33,11,150,0.0333,0,0.1955,0.0,10.01,16.04,2.01,1.0,8.5,0.6683,0,0,0,1,0
3567,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-13,318,6,germinacao,0.2018,0.1551,26.61,50.31,54.16,26.04,75.27,50.33,32462.2,0,saudavel,3.33,11,150,0.04,0,0.1964,0.0,64.17,18.05,32.28,0.57,6.44,1.0004,0,0,0,1,0
3568,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-14,319,7,germinacao,0.1677,0.1322,31.37,54.0,19.42,28.68,69.32,50.33,35610.1,0,atencao,3.33,11,150,0.0467,0,0.1896,-0.0478,83.59,50.33,0.0,2.69,8.8,0.932,0,0,0,1,0
3569,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-15,320,8,germinacao,0.2199,0.1787,25.56,48.29,0.0,24.35,65.64,41.89,56035.6,0,saudavel,3.33,11,150,0.0533,0,0.1939,0.0303,83.59,50.33,-8.44,1.21,8.37,0.8675,0,0,0,1,0
3570,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-16,321,9,germinacao,0.1752,0.1411,28.06,47.9,9.94,24.65,69.21,39.05,45798.1,0,saudavel,3.33,11,150,0.06,0,0.1904,-0.0245,93.53,41.89,-2.84,3.41,7.59,0.8152,0,0,0,1,0
3571,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-17,322,10,germinacao,0.2071,0.1701,28.17,42.48,0.0,25.79,73.68,29.49,54985.9,1,saudavel,3.33,11,150,0.0667,0,0.1918,0.0098,93.53,39.05,-9.56,2.38,6.79,0.6942,0,0,0,1,0
3572,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-18,323,11,germinacao,0.1976,0.1494,27.64,37.31,0.0,27.26,77.02,23.34,57696.2,1,saudavel,3.33,11,150,0.0733,0,0.1935,0.012,93.53,29.49,-6.15,0.38,6.26,0.6256,0,0,0,1,0
3573,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-19,324,12,germinacao,0.1775,0.1516,26.66,32.83,0.0,27.26,78.51,16.31,56341.5,1,saudavel,3.33,11,150,0.08,0,0.1924,-0.008,83.52,23.34,-7.03,-0.6,5.86,0.4968,0,0,0,1,0
3574,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-20,325,13,germinacao,0.1991,0.1512,25.89,28.61,0.0,25.8,68.64,11.47,52979.9,1,saudavel,3.33,11,150,0.0867,0,0.192,-0.0027,29.36,16.31,-4.84,0.09,8.09,0.4009,0,0,0,1,0
3575,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-21,326,14,germinacao,0.1932,0.1522,27.13,24.69,0.0,26.01,76.85,6.99,56529.0,1,saudavel,3.33,11,150,0.0933,0,0.1957,0.0255,9.94,11.47,-4.48,1.12,6.02,0.2831,0,0,0,1,0
3576,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-22,327,15,vegetativo,0.1567,0.1322,29.05,27.04,12.26,26.95,79.59,9.35,44680.5,0,atencao,3.33,11,150,0.1,1,0.1866,-0.0632,22.2,6.99,2.36,2.1,5.5,0.3458,0,0,0,1,0
3577,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-23,328,16,vegetativo,0.1917,0.1113,27.25,27.73,8.95,25.92,78.13,11.71,51800.2,0,saudavel,3.33,11,150,0.1067,1,0.189,0.0165,21.21,9.35,2.36,1.33,5.67,0.4223,0,0,0,1,0
3578,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-24,329,17,vegetativo,0.1702,0.1945,30.19,23.87,0.0,25.83,73.92,5.17,53590.8,1,atencao,3.33,11,150,0.1133,1,0.1837,-0.0369,21.21,11.71,-6.54,4.36,6.74,0.2166,0,0,0,1,0
3579,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-25,330,18,vegetativo,0.2072,0.1866,27.97,20.46,0.0,25.09,76.52,5.0,56546.5,1,saudavel,3.33,11,150,0.12,1,0.1851,0.0096,21.21,5.17,-0.17,2.88,5.89,0.2444,0,0,0,1,0
3580,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-26,331,19,vegetativo,0.1963,0.1732,29.59,18.8,3.62,27.68,75.59,5.0,52468.7,0,saudavel,3.33,11,150,0.1267,1,0.1878,0.0188,24.83,5.0,0.0,1.91,6.76,0.266,0,0,0,1,0
3581,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-27,332,20,vegetativo,0.219,0.1757,30.4,15.59,0.0,26.94,82.36,5.0,60610.3,1,saudavel,3.33,11,150,0.1333,1,0.1906,0.0199,24.83,5.0,0.0,3.46,4.75,0.3207,0,0,0,1,0
3582,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-28,333,21,vegetativo,0.1902,0.1635,28.1,12.62,0.0,26.79,84.07,5.0,56875.6,1,saudavel,3.33,11,150,0.14,1,0.1902,-0.003,24.83,5.0,0.0,1.31,4.27,0.3962,0,0,0,1,0
3583,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-29,334,22,vegetativo,0.1811,0.1298,26.63,21.44,22.63,24.59,80.21,9.79,39663.7,0,atencao,3.33,11,150,0.1467,1,0.1937,0.0244,35.2,5.0,4.79,2.04,4.87,0.4566,0,0,0,1,0
3584,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-11-30,335,23,vegetativo,0.1888,0.1703,28.04,22.65,8.86,24.89,77.16,13.4,49952.3,0,atencao,3.33,11,150,0.1533,1,0.1933,-0.0029,35.11,9.79,3.61,3.15,5.68,0.5916,0,0,0,1,0
3585,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-01,336,24,vegetativo,0.2544,0.1826,26.87,19.27,0.0,26.27,76.0,7.62,60356.1,1,saudavel,3.33,12,150,0.16,1,0.2053,0.0842,35.11,13.4,-5.78,0.6,6.3,0.3954,0,0,0,0,1
3586,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-02,337,25,vegetativo,0.2787,0.2115,26.75,16.4,0.0,24.58,77.62,5.57,62317.0,1,saudavel,3.33,12,150,0.1667,1,0.2155,0.0715,35.11,7.62,-2.05,2.17,5.5,0.3396,0,0,0,0,1
3587,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-03,338,26,vegetativo,0.2627,0.2091,25.9,17.64,7.68,23.97,78.73,9.85,47932.0,0,saudavel,3.33,12,150,0.1733,1,0.225,0.0664,39.17,5.57,4.28,1.93,5.1,0.5584,0,0,0,0,1
3588,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-04,339,27,vegetativo,0.1969,0.1975,28.51,22.51,15.73,25.69,74.17,13.94,42943.5,0,atencao,3.33,12,150,0.18,1,0.2218,-0.0221,54.9,9.85,4.09,2.82,6.64,0.6193,0,0,0,0,1
3589,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-05,340,28,vegetativo,0.2057,0.1528,27.14,35.77,32.66,23.19,88.17,30.39,42943.5,0,atencao,3.33,12,150,0.1867,1,0.224,0.0155,87.56,13.94,16.45,3.95,2.74,0.8496,0,0,0,0,1
3590,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-06,341,29,vegetativo,0.2181,0.192,27.23,41.31,19.69,24.74,73.52,35.1,40498.8,0,atencao,3.33,12,150,0.1933,1,0.2293,0.037,84.62,30.39,4.71,2.49,6.55,0.8497,0,0,0,0,1
3591,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-07,342,30,vegetativo,0.2566,0.1768,28.11,37.8,2.74,26.29,83.09,28.93,52873.8,1,saudavel,3.33,12,150,0.2,1,0.239,0.0678,78.5,35.1,-6.17,1.82,4.45,0.7653,0,0,0,0,1
3592,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-08,343,31,vegetativo,0.2853,0.243,25.0,33.4,0.0,25.07,66.43,28.93,61643.1,1,saudavel,3.33,12,150,0.2067,1,0.2434,0.0309,78.5,28.93,0.0,-0.07,8.42,0.8662,0,0,0,0,1
3593,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-09,344,32,vegetativo,0.2637,0.2589,25.01,29.54,0.0,23.18,77.24,13.53,59767.8,0,saudavel,3.33,12,150,0.2133,1,0.2413,-0.015,78.5,28.93,-15.4,1.83,5.28,0.458,0,0,0,0,1
3594,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-10,345,33,vegetativo,0.2523,0.2244,26.6,25.71,0.0,25.35,75.68,9.11,60074.3,1,saudavel,3.33,12,150,0.22,1,0.2398,-0.0104,70.82,13.53,-4.42,1.25,6.17,0.3543,0,0,0,0,1
3595,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-11,346,34,vegetativo,0.2332,0.1567,25.42,22.37,0.0,23.64,79.6,5.0,59084.4,1,atencao,3.33,12,150,0.2267,1,0.245,0.0363,55.09,9.11,-4.11,1.78,4.82,0.2235,0,0,0,0,1
3596,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-12,347,35,vegetativo,0.2494,0.2129,26.99,19.07,0.0,25.71,75.45,5.0,50255.8,1,atencao,3.33,12,150,0.2333,1,0.2512,0.0437,22.43,5.0,0.0,1.28,6.31,0.2622,0,0,0,0,1
3597,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-13,348,36,vegetativo,0.2607,0.2123,27.24,16.12,0.0,25.1,84.62,5.0,61484.1,1,atencao,3.33,12,150,0.24,1,0.2573,0.0426,2.74,5.0,0.0,2.14,3.86,0.3102,0,0,0,0,1
3598,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-14,349,37,vegetativo,0.2807,0.2631,24.19,13.61,0.0,23.71,77.36,5.0,61652.2,1,atencao,3.33,12,150,0.2467,1,0.2608,0.0241,0.0,5.0,0.0,0.48,5.37,0.3674,0,0,0,0,1
3599,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-15,350,38,vegetativo,0.2573,0.2167,24.9,11.34,0.0,23.0,73.9,5.0,58658.0,1,atencao,3.33,12,150,0.2533,1,0.2568,-0.028,0.0,5.0,0.0,1.9,6.0,0.4409,0,0,0,0,1
3600,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-16,351,39,vegetativo,0.2798,0.209,23.19,9.33,0.0,22.75,74.41,5.0,55496.7,1,atencao,3.33,12,150,0.26,1,0.2591,0.0161,0.0,5.0,0.0,0.44,5.82,0.5359,0,0,0,0,1
3601,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-17,352,40,vegetativo,0.2818,0.2368,27.47,8.0,0.0,27.81,73.88,5.0,58365.8,1,atencao,3.33,12,150,0.2667,1,0.2633,0.0295,0.0,5.0,0.0,-0.34,7.26,0.625,0,0,0,0,1
3602,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-18,353,41,vegetativo,0.2828,0.2265,21.5,8.0,0.0,20.38,84.36,5.0,62972.5,1,atencao,3.33,12,150,0.2733,1,0.2704,0.0496,0.0,5.0,0.0,1.12,3.19,0.625,0,0,0,0,1
3603,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-19,354,42,vegetativo,0.2773,0.1925,23.04,8.0,0.0,21.08,84.88,5.0,58773.3,1,critico,3.33,12,150,0.28,1,0.2743,0.0279,0.0,5.0,0.0,1.96,3.19,0.625,0,0,0,0,1
3604,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-20,355,43,vegetativo,0.2919,0.2446,25.86,8.0,0.0,25.27,71.86,5.0,60067.6,1,critico,3.33,12,150,0.2867,1,0.2788,0.0312,0.0,5.0,0.0,0.59,7.11,0.625,0,0,0,0,1
3605,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-21,356,44,vegetativo,0.2916,0.2479,26.35,8.0,0.0,24.84,74.15,5.0,58996.2,1,critico,3.33,12,150,0.2933,1,0.2804,0.0109,0.0,5.0,0.0,1.51,6.42,0.625,0,0,0,0,1
3606,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-22,357,45,vegetativo,0.2814,0.2468,25.05,8.0,0.0,23.95,73.38,5.0,60933.7,1,critico,3.33,12,150,0.3,1,0.2838,0.0241,0.0,5.0,0.0,1.1,6.38,0.625,0,0,0,0,1
3607,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-23,358,46,vegetativo,0.3178,0.2905,20.42,8.0,0.0,20.32,79.48,5.0,56021.5,1,critico,3.33,12,150,0.3067,1,0.2892,0.038,0.0,5.0,0.0,0.1,4.17,0.625,0,0,0,0,1
3608,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-24,359,47,vegetativo,0.3552,0.2963,25.37,8.0,0.0,24.01,83.52,5.0,59343.5,1,critico,3.33,12,150,0.3133,1,0.2997,0.0734,0.0,5.0,0.0,1.36,3.96,0.625,0,0,0,0,1
3609,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-25,360,48,vegetativo,0.3517,0.2689,21.81,8.0,0.0,21.63,81.01,5.0,63211.1,1,critico,3.33,12,150,0.32,1,0.3096,0.0689,0.0,5.0,0.0,0.18,4.11,0.625,0,0,0,0,1
3610,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-26,361,49,vegetativo,0.3728,0.3002,23.87,8.0,0.0,21.63,82.18,5.0,57136.9,1,critico,3.33,12,150,0.3267,1,0.3232,0.0955,0.0,5.0,0.0,2.24,3.85,0.625,0,0,0,0,1
3611,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-27,362,50,vegetativo,0.4152,0.3525,22.31,14.13,36.99,23.51,82.77,18.26,29099.4,0,atencao,3.33,12,150,0.3333,1,0.3408,0.1233,36.99,5.0,13.26,-1.2,4.05,1.2923,0,0,0,0,1
3612,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-28,363,51,vegetativo,0.4306,0.3903,23.82,12.02,0.0,23.55,76.08,11.25,62960.0,1,atencao,3.33,12,150,0.34,1,0.3607,0.139,36.99,18.26,-7.01,0.27,5.63,0.9359,0,0,0,0,1
3613,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-29,364,52,vegetativo,0.4772,0.4057,22.05,10.36,0.0,21.72,73.71,8.61,61988.6,1,atencao,3.33,12,150,0.3467,1,0.3886,0.1958,36.99,11.25,-2.64,0.33,5.71,0.8311,0,0,0,0,1
3614,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-30,365,53,floracao,0.4845,0.4092,24.51,10.94,4.83,24.52,75.49,9.88,56237.5,0,atencao,3.33,12,150,0.3533,2,0.4125,0.1667,41.82,8.61,1.27,-0.01,6.01,0.9031,0,0,0,0,1
3615,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2024-12-31,366,54,floracao,0.5223,0.4393,23.9,9.2,0.0,23.71,83.01,8.12,60791.2,1,atencao,3.33,12,150,0.36,2,0.4363,0.1671,41.82,9.88,-1.76,0.19,4.03,0.8826,0,0,0,0,1
3616,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-01,1,55,floracao,0.5737,0.4875,20.53,8.0,0.0,21.05,83.52,7.1,60743.7,1,atencao,3.33,1,150,0.3667,2,0.468,0.222,41.82,8.12,-1.02,-0.52,3.47,0.8875,0,0,0,0,1
3617,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-02,2,56,floracao,0.593,0.5422,20.64,8.0,0.0,21.67,80.52,5.55,58862.1,1,saudavel,3.33,1,150,0.3733,2,0.4995,0.2202,41.82,7.1,-1.55,-1.03,4.22,0.6938,0,0,0,0,1
3618,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-03,3,57,floracao,0.593,0.5024,20.66,14.16,16.62,21.16,85.16,16.5,46306.5,0,atencao,3.33,1,150,0.38,2,0.5249,0.1778,21.45,5.55,10.95,-0.5,3.14,1.1653,0,0,0,0,1
3619,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-04,4,58,floracao,0.6462,0.544,19.91,12.55,0.0,22.1,80.56,11.42,57987.5,1,saudavel,3.33,1,150,0.3867,2,0.5557,0.2156,21.45,16.5,-5.08,-2.19,4.3,0.91,0,0,0,0,1
3620,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-05,5,59,floracao,0.6315,0.5375,21.88,10.92,0.0,23.04,77.59,7.59,56320.9,1,saudavel,3.33,1,150,0.3933,2,0.5777,0.1543,21.45,11.42,-3.83,-1.16,5.16,0.6951,0,0,0,0,1
3621,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-06,6,60,floracao,0.6768,0.5617,17.15,9.85,0.0,19.22,73.67,5.36,55056.8,1,saudavel,3.33,1,150,0.4,2,0.6052,0.1923,16.62,7.59,-2.23,-2.07,5.06,0.5442,0,0,0,0,1
3622,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-07,7,61,floracao,0.7252,0.5852,18.25,8.86,0.0,18.93,88.02,6.36,57257.3,1,saudavel,3.33,1,150,0.4067,2,0.6342,0.2029,16.62,5.36,1.0,-0.68,2.27,0.7178,0,0,0,0,1
3623,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-08,8,62,floracao,0.7496,0.6024,18.08,12.95,9.99,20.56,80.18,12.15,47286.2,0,saudavel,3.33,1,150,0.4133,2,0.6593,0.1759,26.61,6.36,5.79,-2.48,4.07,0.9382,0,0,0,0,1
3624,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-09,9,63,floracao,0.7137,0.5921,20.03,14.04,5.4,23.74,76.46,13.75,51448.1,0,saudavel,3.33,1,150,0.42,2,0.6766,0.1207,32.01,12.15,1.6,-3.71,5.59,0.9793,0,0,0,0,1
3625,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-10,10,64,floracao,0.7371,0.6501,19.59,13.39,1.6,21.97,79.23,11.62,53670.9,1,saudavel,3.33,1,150,0.4267,2,0.6972,0.1441,16.99,13.75,-2.13,-2.38,4.56,0.8678,0,0,0,0,1
3626,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-11,11,65,floracao,0.7458,0.6573,20.22,11.77,0.0,23.89,86.04,10.04,59764.8,1,saudavel,3.33,1,150,0.4333,2,0.7114,0.0996,16.99,11.62,-1.58,-3.67,3.34,0.853,0,0,0,0,1
3627,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-12,12,66,floracao,0.7513,0.6163,19.16,10.61,0.0,21.19,85.09,5.62,55672.5,1,saudavel,3.33,1,150,0.44,2,0.7285,0.1198,16.99,10.04,-4.42,-2.03,3.16,0.5297,0,0,0,0,1
3628,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-13,13,67,floracao,0.7355,0.622,18.2,9.56,0.0,20.07,78.95,5.0,60020.8,1,saudavel,3.33,1,150,0.4467,2,0.7369,0.0587,16.99,5.62,-0.62,-1.87,4.22,0.523,0,0,0,0,1
3629,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-14,14,68,floracao,0.7759,0.6622,15.13,8.6,0.0,18.73,83.86,5.0,60396.2,1,saudavel,3.33,1,150,0.4533,2,0.7441,0.0507,16.99,5.0,0.0,-3.6,3.02,0.5814,0,0,0,0,1
3630,F04-ALG,F04,228.9,-16.77935,-49.61216,2024/2025,2025-01-15,15,69,floracao,0.7458,0.6195,16.16,8.0,0.0,19.91,86.88,5.0,65804.2,1,saudavel,3.33,1,150,0.46,2,0.7436,-0.0038,7.0,5.0,0.0,-3.75,2.61,0.625,0,0,0,0,1
